Version,2.1.7,,,,,,,,,,,,,,,,
Release Date,12/12/2010,,,,,,,,,,,,,,,,
Row Labels,Count of File,Count of REF,Count of BUG,Count of Dev#,Count of LoC+,Max of LoC+,Average of LoC+,Count of LoC-,Max of LoC-,Average of LoC-,Max of FCount,Average of FCount,Average of Date,Codechurn,Max Codechurn,Ave Codechurn,Age
samples/branches/2.1/samples/customer/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/DataCDInfo/DataCDInfo-JTA-ear/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/DataCDInfo/DataCDInfo-JTA-ear/src/main/resources/DataCDInfo_tables_derby.sql,1,1,1,1,1,0,0,1,8,8,8,8,11/23/10,2,8,4,2.714285714
samples/branches/2.1/samples/DataCDInfo/DataCDInfo-JTA-ejb/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/DataCDInfo/DataCDInfo-JTA-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/DataCDInfo/DataCDInfo-JTA-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/DataCDInfo/DataCDInfo-JTA-war/pom.xml,2,2,2,2,2,4,2.5,2,4,2.5,1,1,11/24/10,4,8,2.5,2.571428571
samples/branches/2.1/samples/DataCDInfo/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/dbtester/dbtester-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/dbtester/dbtester-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/dbtester/dbtester-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/dbtester/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/generic-auth/generic-auth-tomcat/pom.xml,2,2,2,2,2,121,61,2,1,0.5,1,1,11/23/10,4,122,30.75,2.714285714
samples/branches/2.1/samples/generic-auth/generic-auth-war/pom.xml,3,3,3,3,3,70,26.33333333,3,8,3,1,1,11/23/10,6,78,14.66666667,2.714285714
samples/branches/2.1/samples/generic-auth/generic-auth-war/src/main/webapp/auth/logon.html,1,1,1,1,1,0,0,1,0,0,2,2,11/22/10,2,0,0,2.857142857
samples/branches/2.1/samples/generic-auth/generic-auth-war/src/main/webapp/forbidden/hello.html,1,1,1,1,1,0,0,1,0,0,1,1,11/22/10,2,0,0,2.857142857
samples/branches/2.1/samples/generic-auth/generic-auth-war/src/main/webapp/index.html,3,3,3,3,3,52,28.66666667,3,10,3.666666667,1,1,11/22/10,6,62,16.16666667,2.857142857
samples/branches/2.1/samples/generic-auth/generic-auth-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,1,1,1,1,103,103,1,0,0,2,2,11/22/10,2,103,51.5,2.857142857
samples/branches/2.1/samples/generic-auth/pom.xml,3,3,3,3,3,46,31,3,1,0.333333333,13,5.333333333,11/23/10,6,47,15.66666667,2.714285714
samples/branches/2.1/samples/generic-auth/readme.txt,1,1,1,1,1,1,1,1,1,1,1,1,11/22/10,2,2,1,2.857142857
samples/branches/2.1/samples/inventory/inventory-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/inventory/inventory-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/inventory/inventory-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/inventory/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jaxws-calculator/jaxws-calculator-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jaxws-calculator/jaxws-calculator-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jaxws-calculator/jaxws-calculator-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jaxws-calculator/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jms-mdb/jms-mdb-ear/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jms-mdb/jms-mdb-ejb/pom.xml,3,3,3,3,3,2,1.666666667,3,2,1.666666667,1,1,11/23/10,6,4,1.666666667,2.714285714
samples/branches/2.1/samples/jms-mdb/jms-mdb-jetty/pom.xml,2,2,2,2,2,4,2.5,2,1,0.5,1,1,11/24/10,4,5,1.5,2.571428571
samples/branches/2.1/samples/jms-mdb/jms-mdb-tomcat/pom.xml,2,2,2,2,2,5,3,2,1,0.5,1,1,11/24/10,4,6,1.75,2.571428571
samples/branches/2.1/samples/jms-mdb/jms-mdb-war/pom.xml,2,2,2,2,2,6,3.5,2,1,0.5,1,1,11/23/10,4,7,2,2.714285714
samples/branches/2.1/samples/jms-mdb/pom.xml,2,2,2,2,2,1,1,2,1,1,1,1,11/23/10,4,2,1,2.714285714
samples/branches/2.1/samples/jsp-examples/jsp-examples-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jsp-examples/jsp-examples-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jsp-examples/jsp-examples-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/jsp-examples/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/ldap-sample-app/ldap-sample-app-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/ldap-sample-app/ldap-sample-app-realm/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/ldap-sample-app/ldap-sample-app-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/ldap-sample-app/ldap-sample-app-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/ldap-sample-app/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/myphonebook/myphonebook-ear/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/myphonebook/myphonebook-ejb/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/myphonebook/myphonebook-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/myphonebook/myphonebook-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/myphonebook/myphonebook-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/myphonebook/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/mytime/mytime-ear/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/mytime/mytime-ejb/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/mytime/mytime-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/mytime/mytime-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/mytime/mytime-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/mytime/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/pom.xml,4,4,4,4,4,1,1,4,1,0.5,3,1.5,11/24/10,8,2,0.75,2.571428571
samples/branches/2.1/samples/sample-datasource/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/sendmail/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/sendmail/sendmail-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/sendmail/sendmail-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/sendmail/sendmail-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/servlet-examples/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/servlet-examples/servlet-examples-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/servlet-examples/servlet-examples-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/servlet-examples/servlet-examples-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/timereport/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/timereport/timereport-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/timereport/timereport-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.1/samples/timereport/timereport-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,11/25/10,2,2,1,2.428571429
samples/branches/2.2/samples/jms-mdb/jms-mdb-ejb/pom.xml,2,2,2,2,2,2,2,2,2,2,1,1,08/19/10,4,4,2,16.42857143
samples/trunk/pom.xml,2,2,2,2,2,32,32,2,20,20,1,1,07/27/10,4,52,26,19.71428571
samples/trunk/samples/daytrader/assemblies/javaee/daytrader-war/src/main/webapp/WEB-INF/geronimo-web.xml,2,2,2,2,2,0,0,2,0,0,2,1.5,10/12/10,4,0,0,8.714285714
samples/trunk/samples/daytrader/assemblies/javaee/dojo-ui-war/pom.xml,2,2,2,2,2,1,1,2,1,1,16,8.5,07/27/10,4,2,1,19.71428571
samples/trunk/samples/daytrader/assemblies/pom.xml,2,2,2,2,2,3,3,2,2,2,102,51.5,08/09/10,4,5,2.5,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-ear/pom.xml,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-ear/src/main/resources/META-INF/LICENSE,1,1,1,1,1,0,0,1,0,0,3,3,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/pom.xml,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/java,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/db2/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/derby/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/informix/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/mysql/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/oracle/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/other/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/postgre/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/dbscripts/sqlserver/Table.ddl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/docs/benchmarking.html,1,1,1,1,1,0,0,1,0,0,6,6,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/images/DayTraderHead_blue.gif,1,1,1,1,1,0,0,1,0,0,29,29,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/META-INF/LICENSE,1,1,1,1,1,0,0,1,0,0,2,2,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/PingHtml.html,1,1,1,1,1,0,0,1,0,0,32,32,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,1,1,1,1,1,1,1,4,4,1,1,10/12/10,2,5,2.5,8.714285714
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/WEB-INF/TradeServicesClient_mapping.xml,1,1,1,1,1,0,0,1,0,0,8,8,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/daytrader-webprofile-war/src/main/webapp/WEB-INF/wsdl/TradeServices.wsdl,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/plans/dayTrader-db2-9.1-XA-plan.xml,1,1,1,1,1,0,0,1,0,0,8,8,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/assemblies/webprofile/pom.xml,1,1,1,1,1,0,0,1,0,0,1,1,08/09/10,2,0,0,17.85714286
samples/trunk/samples/daytrader/modules/ejb3/src/main/resources/META-INF/jboss.xml,2,2,2,2,2,0,0,2,0,0,1,1,10/11/10,4,0,0,8.857142857
samples/trunk/samples/javaee5/csa-activemq/csa-activemq-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee5/csa-activemq/csa-activemq-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee5/DataCDInfo/DataCDInfo-JTA-ear/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee5/DataCDInfo/DataCDInfo-JTA-ejb/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee5/DataCDInfo/DataCDInfo-JTA-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee5/DataCDInfo/DataCDInfo-JTA-war/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee5/DataCDInfo/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee6/ejbtimer-javaee6/ejbtimer-javaee6-war/src/main/resources/META-INF/persistence_openjpa.xml,1,1,1,1,1,2,2,1,2,2,1,1,09/20/10,2,4,2,11.85714286
samples/trunk/samples/javaee6/restfulorder-javaee6/restfulorder-javaee6-jetty/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee6/restfulorder-javaee6/restfulorder-javaee6-tomcat/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/javaee6/singletonejb-javaee6/singletonejb-javaee6-war/src/main/java/org/apache/geronimo/samples/javaee6/singletonejb/backbeans/AddCalculatorBackBean.java,1,1,1,1,1,3,3,1,3,3,4,4,08/19/10,2,6,3,16.42857143
samples/trunk/samples/osgi/aries-datasource/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
samples/trunk/samples/osgi/ariestrader-jdbc/pom.xml,1,1,1,1,1,1,1,1,1,1,1,1,07/27/10,2,2,1,19.71428571
sandbox/build-support/libraries/system/1/groovy/gbuild/config/projects/Geronimo_CTS/Controller.groovy,24,24,24,24,24,33,9.916666667,24,24,5.75,2,1.125,10/15/10,48,57,7.833333333,8.142857143
sandbox/build-support/libraries/system/1/groovy/gbuild/config/projects/Geronimo_CTS/report/ReportGenerator.groovy,4,4,4,4,4,20,8,4,4,4,1,1,11/20/10,8,24,6,3.142857143
sandbox/delos/status.patch,1,1,1,1,1,142,142,1,0,0,1,1,08/23/10,2,142,71,15.85714286
sandbox/gawor/daily_build_scripts/gbuild.sh,2,2,2,2,2,1,1,2,1,1,1,1,10/11/10,4,2,1,8.857142857
sandbox/rick/rfc66/src/main/java/org/apache/geronimo/osgi/web/AbstractOSGiWebAppContext.java,1,1,1,1,1,0,0,1,0,0,8,8,09/15/10,2,0,0,12.57142857
sandbox/rick/serviceloader/LICENSE,2,2,2,2,2,203,203,2,0,0,45,24,09/15/10,4,203,101.5,12.57142857
sandbox/rick/serviceloader/NOTICE,1,1,1,1,1,1,1,1,17,17,1,1,09/17/10,2,18,9,12.28571429
server/branches/2.1/assemblies/geronimo-boilerplate-minimal/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/assemblies/geronimo-boilerplate-minimal/src/main/underlay/bin/geronimo.bat,2,2,2,2,2,10,10,2,0,0,3,3,11/09/10,4,10,5,4.714285714
server/branches/2.1/assemblies/geronimo-boilerplate-minimal/src/main/underlay/etc/gsh-classworlds.conf,4,4,4,4,4,9,9,4,9,9,1,1,09/23/10,8,18,9,11.42857143
server/branches/2.1/assemblies/geronimo-framework/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/assemblies/geronimo-jetty6-javaee5/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/assemblies/geronimo-jetty6-minimal/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/assemblies/geronimo-tomcat6-javaee5/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/assemblies/geronimo-tomcat6-minimal/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/assemblies/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/buildsupport-maven-plugin/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/car-maven-plugin/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/geronimo-assembly-archetype/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/geronimo-assembly-archetype/src/main/resources/archetype-resources/pom.sample.xml,2,2,2,2,2,1,1,2,1,1,2,1.5,11/24/10,4,2,1,2.571428571
server/branches/2.1/buildsupport/geronimo-assembly-archetype/src/main/resources/archetype-resources/pom.xml,4,4,4,4,4,1,1,4,1,1,10,4.25,10/03/10,8,2,1,10
server/branches/2.1/buildsupport/geronimo-maven-plugin/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/geronimo-plugin-archetype/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/geronimo-plugin-archetype/src/main/resources/archetype-resources/pom.sample.xml,2,2,2,2,2,1,1,2,1,1,2,1.5,11/24/10,4,2,1,2.571428571
server/branches/2.1/buildsupport/geronimo-plugin-archetype/src/main/resources/archetype-resources/pom.xml,2,2,2,2,2,1,1,2,1,1,1,1,10/03/10,4,2,1,10
server/branches/2.1/buildsupport/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/testsuite-archetype-plugin/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/buildsupport/testsuite-archetype-plugin/src/main/resources/archetype-resources/pom.xml,3,3,3,3,3,1,1,3,1,1,1,1,10/22/10,6,2,1,7.285714286
server/branches/2.1/buildsupport/testsuite-archetype-plugin/src/main/resources/archetype-resources/testset-1/pom.xml,3,3,3,3,3,1,1,3,1,1,1,1,10/22/10,6,2,1,7.285714286
server/branches/2.1/buildsupport/testsuite-maven-plugin/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/client-system/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/geronimo-gbean-deployer/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/geronimo-gbean-deployer/src/it/j2ee-system-it1/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/geronimo-gbean-deployer/src/it/j2ee-system-it1/src/test/resources/META-INF/geronimo-plugin.xml,2,2,2,2,2,3,3,2,3,3,2,2,11/24/10,4,6,3,2.571428571
server/branches/2.1/framework/configs/geronimo-gbean-deployer/src/it/j2ee-system-it2/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/geronimo-gbean-deployer/src/it/metadatageneration-it3/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/geronimo-gbean-deployer/src/it/metadatageneration-it3/src/test/resources/META-INF/geronimo-plugin.xml,2,2,2,2,2,1,1,2,1,1,1,1,11/24/10,4,2,1,2.571428571
server/branches/2.1/framework/configs/geronimo-gbean-deployer/src/it/metadatageneration-it4/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/geronimo-gbean-deployer-bootstrap/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/gshell-framework/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/gshell-geronimo/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/gshell-remote/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/j2ee-security/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/j2ee-system/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/jee-specs/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/jmx-security/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/jsr88-cli/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/jsr88-deploymentfactory/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/offline-deployer/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/online-deployer/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/plugin/pom.xml,7,7,7,7,7,2,1.285714286,7,2,1.285714286,1,1,11/09/10,14,4,1.285714286,4.714285714
server/branches/2.1/framework/configs/pom.xml,6,6,6,6,6,2,1.166666667,6,1,0.833333333,1,1,11/06/10,12,3,1,5.142857143
server/branches/2.1/framework/configs/rmi-naming/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/rmi-naming/src/main/plan/plan.xml,6,6,6,6,6,1,0.833333333,6,4,1.5,5,2.666666667,11/05/10,12,5,1.166666667,5.285714286
server/branches/2.1/framework/configs/server-security-config/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/server-security-config/src/main/resources/security/demo_groups.properties,2,2,2,2,2,0,0,2,0,0,52,28,11/08/10,4,0,0,4.857142857
server/branches/2.1/framework/configs/server-security-config/src/main/resources/security/groups.properties,1,1,1,1,1,1,1,1,1,1,2,2,11/18/10,2,2,1,3.428571429
server/branches/2.1/framework/configs/shutdown/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/transformer-agent/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
server/branches/2.1/framework/configs/xmlbeans/pom.xml,5,5,5,5,5,1,1,5,1,1,1,1,11/22/10,10,2,1,2.857142857
